age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
44,7,1,5,1,2,1,2,6,4,139,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
50,7,1,7,1,2,1,1,3,5,272,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
26,8,1,4,1,1,1,1,6,3,54,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
37,1,3,3,1,2,2,1,2,4,314,1,5,2,2,-1.7,94.215,-40.3,0.8809999999999999,4991.6,2
46,5,1,3,1,1,1,1,5,1,183,3,999,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
57,7,1,5,1,2,1,1,5,4,99,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,1
40,2,3,5,1,1,2,2,7,3,25,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
46,8,1,2,1,1,2,1,3,5,268,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
33,2,1,3,1,2,1,1,10,2,272,2,999,0,1,-1.1,94.199,-37.5,0.878,4963.6,2
55,8,1,2,1,1,1,2,3,3,361,10,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
40,8,1,1,1,1,1,2,7,5,493,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
31,8,1,4,1,2,1,1,6,4,796,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
52,7,1,7,1,2,1,1,4,1,64,1,999,1,3,-0.1,93.2,-42.0,4.021,5195.8,1
53,8,1,4,1,1,1,1,4,1,205,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
27,2,3,5,1,2,1,2,6,4,212,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
42,10,1,3,1,2,1,1,2,3,370,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
43,7,3,5,1,2,2,1,6,4,610,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,2
35,2,3,5,1,2,2,1,3,5,107,4,2,3,2,-2.9,92.201,-31.4,0.884,5076.2,1
26,2,3,3,1,2,1,2,6,1,23,2,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,1
37,6,2,4,1,1,1,1,6,1,167,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
32,2,3,3,1,2,1,1,1,5,364,3,999,0,1,-1.8,92.843,-50.0,1.52,5099.1,2
45,10,1,4,1,2,1,2,6,3,576,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
32,4,1,7,1,1,2,2,7,3,705,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
32,9,1,5,1,1,1,2,6,3,226,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
36,2,1,5,1,1,1,1,2,5,74,7,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
44,8,1,2,1,1,1,1,6,1,199,1,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
40,8,1,1,1,1,1,2,6,5,114,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
35,8,1,1,1,1,1,2,6,2,102,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
31,2,3,3,1,1,1,2,7,1,19,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
39,5,1,3,1,1,1,1,3,1,108,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
41,7,1,3,1,2,2,1,6,5,963,1,3,2,2,-1.8,92.893,-46.2,1.354,5099.1,2
30,8,1,7,1,1,1,2,7,5,758,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
48,8,1,3,1,1,1,1,3,5,164,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,1
42,6,1,5,1,2,1,1,6,4,337,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
45,7,3,7,1,2,1,2,6,3,37,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
23,3,3,5,1,1,1,2,1,1,290,1,3,1,2,-1.8,93.369,-34.8,0.649,5008.7,2
58,11,2,3,1,2,1,1,5,4,48,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,1
38,8,1,4,1,1,2,2,6,3,144,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
37,5,1,3,1,2,1,1,4,2,632,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
72,11,2,3,1,1,1,1,3,3,370,1,999,0,1,-2.9,92.201,-31.4,0.884,5076.2,1
62,11,1,7,1,2,1,1,6,5,212,4,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
36,2,2,5,1,2,1,2,7,4,54,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
50,2,1,1,1,1,1,2,6,1,66,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
37,8,1,4,1,2,1,2,7,1,94,7,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
53,8,1,1,1,2,1,1,6,4,659,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,2
57,5,2,3,1,1,1,2,6,1,111,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
29,5,3,3,1,1,1,1,5,5,190,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
34,7,1,3,1,1,1,2,3,2,122,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
31,7,3,3,1,2,2,1,4,1,244,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
58,11,2,7,1,1,1,1,4,1,159,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
25,8,3,5,1,2,1,1,2,3,214,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
43,2,1,5,1,1,1,1,2,5,81,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
35,7,1,7,1,2,1,1,2,2,570,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
25,1,1,5,1,1,1,1,7,2,125,2,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
22,6,3,7,1,2,2,1,10,3,239,1,3,2,2,-3.4,92.379,-29.8,0.755,5017.5,2
34,5,1,3,1,2,1,2,4,2,30,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
32,8,1,4,1,1,1,1,6,5,207,7,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
37,2,3,5,1,2,1,2,2,3,49,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
37,2,2,3,1,1,1,2,7,5,83,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
59,1,1,4,1,2,1,1,2,2,458,9,999,0,1,1.4,93.918,-42.7,4.962,5228.1,2
45,7,1,5,1,2,1,2,6,5,79,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
33,6,3,5,1,2,1,1,4,2,100,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
40,6,2,5,1,1,1,2,7,1,155,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
44,8,1,1,1,1,1,1,5,1,239,1,999,2,3,-1.8,93.075,-47.1,1.405,5099.1,1
31,8,1,5,1,1,1,1,2,4,248,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
44,10,1,5,1,2,1,1,3,4,312,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
36,5,1,2,1,2,2,1,6,4,438,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
25,7,3,5,1,2,1,1,6,1,581,3,999,2,3,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
31,6,3,5,1,2,2,1,2,5,232,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
32,7,2,5,1,1,1,1,3,1,72,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
40,7,1,3,1,1,1,1,6,5,192,4,999,1,3,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
36,2,1,3,1,2,1,1,6,1,70,1,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
56,5,1,3,1,1,1,2,6,4,350,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
34,8,2,2,1,2,1,2,6,1,350,8,999,1,3,-1.8,92.893,-46.2,1.25,5099.1,1
26,6,3,5,1,1,1,1,6,4,119,2,999,0,1,-1.8,92.893,-46.2,1.27,5099.1,1
25,7,3,7,1,2,1,2,6,4,104,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
57,2,2,3,1,1,1,1,4,1,69,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
32,2,1,3,1,2,1,1,8,1,94,1,999,0,1,-3.4,92.431,-26.9,0.73,5017.5,1
37,7,3,3,1,2,1,1,3,3,178,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
42,7,2,5,1,1,1,2,6,3,204,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
29,5,1,3,1,2,2,1,3,3,116,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
27,6,3,5,1,1,1,1,2,5,1071,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,2
52,2,1,5,1,1,1,1,2,1,795,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
51,7,1,7,1,2,1,1,2,4,69,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
49,6,1,5,1,2,1,2,7,3,86,5,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
41,8,1,1,1,2,1,1,2,2,5,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
38,7,1,7,1,2,2,2,6,4,192,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
54,2,1,3,1,2,2,1,5,3,235,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,2
44,7,3,7,1,2,1,1,3,1,95,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
32,2,3,3,1,2,1,2,6,4,76,1,999,0,1,-1.8,92.893,-46.2,1.27,5099.1,1
41,8,1,2,1,1,1,2,7,2,89,1,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,1
34,7,3,3,1,2,2,1,1,2,221,3,3,2,2,-1.8,93.369,-34.8,0.654,5008.7,2
37,2,3,5,1,2,1,1,4,5,433,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
36,8,2,1,1,2,1,1,6,4,197,1,999,1,3,-1.8,92.893,-46.2,1.334,5099.1,1
32,4,3,3,1,2,1,1,2,2,940,1,14,1,2,-2.9,92.469,-33.6,1.072,5076.2,2
41,7,1,7,1,2,1,1,3,4,84,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
36,8,1,2,1,1,1,1,2,2,85,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
32,2,3,5,1,1,1,1,6,1,1181,9,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
45,6,1,5,1,2,1,1,5,3,1063,1,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,1
41,8,3,2,1,1,1,2,6,4,194,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
39,4,1,3,1,1,1,2,7,3,199,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
35,10,1,3,1,2,2,1,6,1,152,2,999,1,3,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
41,2,1,5,1,2,1,1,6,3,181,1,999,1,3,-1.8,92.893,-46.2,1.344,5099.1,1
26,2,3,5,1,1,2,2,6,1,143,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
29,2,3,2,1,1,1,1,6,5,177,4,999,1,3,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
28,6,3,5,1,1,2,2,6,5,200,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
32,6,1,7,1,2,2,1,4,3,265,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
30,5,1,3,1,1,1,2,1,5,88,3,999,0,1,-1.8,92.843,-50.0,1.811,5099.1,1
47,6,1,5,1,1,1,2,6,3,98,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
43,8,1,4,1,2,1,2,6,3,97,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
29,5,1,3,1,1,1,2,6,3,134,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
60,11,1,2,1,1,1,1,3,4,707,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,2
44,2,1,5,1,2,1,1,6,4,150,3,999,2,3,-1.8,92.893,-46.2,1.281,5099.1,1
31,8,1,2,1,2,2,2,6,5,629,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
40,8,1,3,1,1,1,2,7,1,144,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
35,8,3,2,1,2,1,1,6,1,676,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,2
50,9,1,4,1,1,1,1,4,3,109,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
39,10,1,2,1,2,1,2,7,5,70,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
27,9,1,1,1,1,1,1,6,5,608,3,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,2
44,8,1,2,1,2,1,1,6,1,383,1,999,1,3,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
35,2,1,2,1,2,1,1,3,3,148,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
45,5,1,3,1,1,1,1,3,5,105,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
36,7,1,7,1,2,1,1,3,2,92,2,999,1,3,-2.9,92.201,-31.4,0.873,5076.2,1
37,5,2,3,1,1,1,1,6,2,51,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
47,2,1,1,1,1,1,1,2,3,317,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
30,6,3,2,1,1,1,2,6,4,53,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
28,3,3,5,1,2,1,2,6,4,313,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
53,10,2,3,1,1,1,2,2,4,383,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
52,7,2,3,1,1,1,1,3,3,122,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
29,5,3,3,1,1,1,1,4,4,89,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
47,2,1,5,1,2,2,1,2,3,10,22,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
27,3,3,5,1,2,1,1,2,5,54,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
58,11,1,3,1,2,1,1,4,2,279,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
37,10,1,7,1,1,1,1,4,1,18,7,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
25,6,3,5,1,1,1,1,6,4,333,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
33,8,1,2,1,1,1,1,4,2,593,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2
37,1,1,7,1,1,1,2,7,4,42,16,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
31,2,3,5,1,2,2,1,4,1,50,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
46,1,2,2,1,2,1,2,7,3,231,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
32,8,3,2,1,1,1,2,6,4,554,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
57,11,3,7,1,2,1,2,6,5,188,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
54,8,3,5,1,2,1,1,2,5,122,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
47,8,2,4,1,1,1,2,7,5,140,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
34,8,1,2,1,2,1,2,2,5,199,4,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
36,7,1,2,1,2,1,1,6,3,297,2,999,1,3,-1.8,92.893,-46.2,1.344,5099.1,1
42,7,1,7,1,1,1,1,6,4,82,2,999,0,1,-1.8,92.893,-46.2,1.27,5099.1,1
46,6,1,2,1,1,1,1,3,5,458,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
47,11,1,4,1,1,1,2,2,3,484,1,999,0,1,1.4,93.918,-42.7,4.955,5228.1,1
36,3,2,3,1,1,2,1,2,2,125,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
27,3,3,5,1,1,1,1,3,5,131,1,3,2,2,-2.9,92.201,-31.4,0.884,5076.2,1
43,8,1,4,1,1,1,2,7,2,349,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
40,5,2,3,1,2,2,2,6,1,201,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
36,8,1,5,1,2,1,1,6,3,20,8,999,1,3,-1.8,92.893,-46.2,1.291,5099.1,1
42,6,1,5,1,2,2,1,5,5,234,5,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
52,7,1,2,1,1,1,1,4,1,10,7,999,1,3,-0.1,93.2,-42.0,4.021,5195.8,1
57,11,1,4,1,2,1,1,4,4,295,1,3,2,2,-3.4,92.649,-30.1,0.716,5017.5,1
38,8,1,1,1,2,1,2,6,5,240,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
36,8,1,5,1,1,1,2,7,1,82,4,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
28,6,1,5,1,2,2,2,2,4,79,8,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
39,2,1,5,1,2,1,1,5,1,479,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
58,5,1,3,1,2,2,1,4,3,240,2,999,1,3,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
26,2,3,3,1,2,2,1,6,3,15,7,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
54,9,2,4,1,1,1,2,6,4,485,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
44,8,1,7,1,1,1,2,7,5,63,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
39,1,1,3,1,2,1,2,7,2,72,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
37,7,3,2,1,1,2,2,6,3,93,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
49,7,1,7,1,2,1,2,6,4,865,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
49,5,2,3,1,2,2,1,3,3,138,1,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,1
30,4,3,3,1,2,1,1,2,3,185,1,999,0,1,-2.9,92.469,-33.6,1.044,5076.2,1
49,11,2,7,1,2,2,2,3,3,128,8,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
35,2,2,5,1,2,1,1,4,5,38,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
40,2,1,3,1,1,1,1,4,1,71,2,999,1,3,-0.1,93.2,-42.0,4.021,5195.8,1
46,8,1,2,1,2,1,1,3,4,124,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
26,8,1,2,1,1,1,1,6,2,273,4,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
46,8,1,4,1,2,2,2,6,3,409,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
46,9,1,2,1,2,1,2,6,3,150,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
50,9,2,4,1,1,1,2,10,3,57,1,999,0,1,-1.1,94.199,-37.5,0.877,4963.6,1
50,8,1,4,1,2,1,2,6,5,133,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
49,8,1,4,1,2,1,2,7,2,27,2,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,1
34,2,1,3,1,2,2,1,4,4,147,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
48,8,1,4,1,1,1,1,6,5,284,3,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
30,8,1,5,1,2,2,1,4,1,14,5,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
29,2,3,3,1,1,1,1,5,4,479,1,999,1,3,-1.8,93.075,-47.1,1.4980000000000002,5099.1,1
45,2,1,2,1,1,1,2,7,3,242,6,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
44,10,1,4,1,1,1,2,7,3,48,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
31,7,1,7,1,2,1,1,3,2,707,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,2
40,8,1,1,1,2,1,1,4,4,1057,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,2
43,6,1,1,1,2,1,1,2,5,65,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
34,7,1,7,1,2,1,1,4,3,333,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
24,3,3,5,1,1,1,1,2,3,199,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
30,8,2,5,1,1,1,1,2,3,209,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
39,2,3,3,1,2,2,2,3,1,45,1,999,0,1,-1.7,94.027,-38.3,0.89,4991.6,1
55,8,1,1,1,1,1,1,2,3,232,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
48,8,1,7,1,1,2,2,6,4,485,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
27,2,1,7,1,1,1,1,6,2,68,3,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
54,5,1,3,1,2,1,1,3,5,261,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
62,11,1,5,1,1,1,1,2,3,355,2,999,0,1,-1.7,94.215,-40.3,0.8759999999999999,4991.6,2
36,8,2,2,1,1,1,1,6,4,129,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
32,2,3,3,1,2,1,1,3,4,141,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
28,3,3,3,1,2,2,1,6,1,108,2,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
50,8,3,2,1,2,2,2,6,2,184,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
34,2,3,5,1,2,1,1,4,5,725,2,8,2,3,-3.4,92.649,-30.1,0.722,5017.5,1
32,2,1,3,1,2,2,1,3,5,124,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
24,2,3,5,1,2,2,1,2,2,109,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
34,1,1,4,1,2,1,1,4,4,98,1,999,1,3,-0.1,93.2,-42.0,4.12,5195.8,1
58,2,2,3,1,2,1,2,6,1,628,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,2
39,1,1,5,1,1,1,2,6,1,241,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
40,8,1,2,1,1,2,2,2,3,1135,2,999,0,1,1.4,93.918,-42.7,4.955,5228.1,2
42,8,1,2,1,1,2,1,2,2,349,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
33,7,3,3,1,2,1,1,10,2,463,1,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,2
47,10,1,7,1,2,1,2,7,3,78,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
34,2,3,5,1,2,2,2,6,4,230,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
22,8,3,2,1,2,1,2,6,2,100,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
38,7,2,7,1,2,1,1,3,1,64,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
37,7,1,7,1,1,1,1,5,1,181,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
35,2,1,3,1,2,1,2,6,4,86,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
27,2,1,3,1,2,1,1,7,5,262,3,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,1
33,2,1,5,1,1,2,1,3,3,113,1,6,2,2,-2.9,92.201,-31.4,0.8590000000000001,5076.2,1
34,2,2,7,1,2,2,1,6,3,429,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
37,1,1,2,1,2,2,1,6,1,129,4,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
64,11,1,4,1,1,1,2,3,1,245,3,999,0,1,-1.7,94.027,-38.3,0.905,4991.6,2
37,6,1,2,1,1,2,1,6,2,447,2,999,1,3,-1.8,92.893,-46.2,1.327,5099.1,1
45,2,1,3,1,1,1,1,3,3,632,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
34,6,1,5,1,2,1,2,6,3,309,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
31,2,3,3,1,2,2,1,6,1,138,4,999,1,3,-1.8,92.893,-46.2,1.25,5099.1,1
56,11,1,4,1,2,2,2,6,3,112,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
30,2,3,3,1,2,1,2,2,1,121,1,999,0,1,1.4,93.918,-42.7,4.959,5228.1,1
49,2,2,5,1,1,1,2,6,1,132,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
45,7,1,3,1,2,2,2,6,3,845,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,2
42,7,1,7,1,2,1,1,3,2,108,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
31,8,1,1,1,2,1,2,6,4,67,5,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
38,6,1,2,1,1,1,2,7,1,17,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
53,5,1,4,1,1,1,1,3,4,49,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
32,2,2,5,1,1,1,1,4,3,115,1,999,1,3,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
37,7,3,7,1,2,1,1,4,4,226,1,6,4,2,-1.1,94.767,-50.8,1.044,4963.6,2
19,3,3,5,1,1,1,1,3,3,192,1,999,1,3,-1.7,94.027,-38.3,0.904,4991.6,1
53,8,1,2,1,1,1,2,7,5,445,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
34,2,3,3,1,2,1,1,5,5,58,2,999,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
34,2,2,3,1,1,1,1,4,3,41,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
32,8,1,4,1,1,1,2,6,4,421,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
43,9,1,4,1,1,1,1,2,4,206,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
41,4,1,3,1,2,1,2,6,5,796,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
57,8,1,5,1,1,1,2,7,3,171,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
33,7,1,7,1,2,1,1,3,5,61,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
36,2,3,3,1,2,1,1,6,2,19,8,999,1,3,-1.8,92.893,-46.2,1.266,5099.1,1
36,2,1,3,1,1,1,1,6,5,112,1,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
40,8,1,1,1,2,1,1,4,5,108,3,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
39,2,3,5,1,1,1,1,6,3,197,2,999,1,3,-1.8,92.893,-46.2,1.291,5099.1,1
34,4,1,3,1,1,1,1,8,4,201,1,5,3,3,-3.4,92.431,-26.9,0.74,5017.5,2
33,2,3,7,1,2,1,1,3,4,75,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
50,5,1,3,1,2,1,1,3,5,308,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
43,5,1,5,1,1,1,2,6,3,109,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
